date,open,high,low,close,volume,Ticket
1972-08-16,0.04251,0.04251,0.04251,0.04251,4758406,wmt
1972-08-17,0.04251,0.04251,0.04251,0.04251,3854915,wmt
1972-08-18,0.04251,0.04251,0.04251,0.04251,1264892,wmt
1972-08-21,0.04251,0.04251,0.04251,0.04251,6384696,wmt
1972-08-22,0.04251,0.05101,0.04251,0.04251,3252582,wmt
1972-08-23,0.04251,0.05101,0.04251,0.04251,1626290,wmt
1972-08-24,0.04251,0.04251,0.04251,0.04251,4397012,wmt
1972-08-25,0.04251,0.04251,0.04251,0.04251,2951416,wmt
1972-08-28,0.04251,0.04251,0.04251,0.04251,1144431,wmt
1972-08-29,0.04251,0.04251,0.04251,0.04251,2288851,wmt
1972-08-30,0.04251,0.04251,0.04251,0.04251,481866,wmt
1972-08-31,0.04251,0.04251,0.04251,0.04251,1023963,wmt
1972-09-01,0.04251,0.04251,0.04251,0.04251,301162,wmt
1972-09-05,0.04251,0.04251,0.04251,0.04251,662565,wmt
1972-09-06,0.04251,0.04251,0.04251,0.04251,301162,wmt
1972-09-07,0.04251,0.04251,0.04251,0.04251,1385361,wmt
1972-09-08,0.04251,0.04251,0.04251,0.04251,783030,wmt
1972-09-11,0.04251,0.04251,0.04251,0.04251,1084194,wmt
1972-09-12,0.04251,0.04251,0.04251,0.04251,722794,wmt
1972-09-13,0.04251,0.04251,0.04251,0.04251,180697,wmt
1972-09-14,0.04251,0.04251,0.04251,0.04251,1505825,wmt
1972-09-15,0.04251,0.04251,0.04251,0.04251,602329,wmt
1972-09-18,0.04251,0.04251,0.04251,0.04251,1264892,wmt
1972-09-19,0.04251,0.04251,0.04251,0.04251,3674212,wmt
1972-09-20,0.04251,0.04251,0.04251,0.04251,60232,wmt
1972-09-21,0.04251,0.04251,0.04251,0.04251,1686526,wmt
1972-09-22,0.04251,0.04251,0.04251,0.04251,1023963,wmt
1972-09-25,0.04251,0.04251,0.04251,0.04251,1144431,wmt
1972-09-26,0.04251,0.04251,0.04251,0.04251,843262,wmt
1972-09-27,0.04251,0.04251,0.04251,0.04251,783030,wmt
1972-09-28,0.04251,0.04251,0.04251,0.04251,1686526,wmt
1972-09-29,0.04251,0.04251,0.04251,0.04251,301162,wmt
1972-10-02,0.04251,0.04251,0.04251,0.04251,1927453,wmt
1972-10-03,0.04251,0.04251,0.04251,0.04251,602329,wmt
1972-10-04,0.04251,0.04251,0.04251,0.04251,1806990,wmt
1972-10-05,0.04251,0.04251,0.04251,0.04251,1626290,wmt
1972-10-06,0.04251,0.04251,0.04251,0.04251,11504502,wmt
1972-10-09,0.04251,0.04251,0.04251,0.04251,1505825,wmt
1972-10-11,0.04251,0.04251,0.04251,0.04251,542096,wmt
1972-10-12,0.04251,0.04251,0.04251,0.04251,421630,wmt
1972-10-13,0.04251,0.04251,0.04251,0.04251,60232,wmt
1972-10-16,0.04251,0.04251,0.04251,0.04251,783030,wmt
1972-10-17,0.04251,0.04251,0.04251,0.04251,2891185,wmt
1972-10-18,0.04251,0.04251,0.04251,0.04251,9155418,wmt
1972-10-19,0.04251,0.04251,0.04251,0.04251,12468231,wmt
1972-10-20,0.04251,0.04251,0.04251,0.04251,60232,wmt
1972-10-23,0.04251,0.04251,0.04251,0.04251,542096,wmt
1972-10-24,0.04251,0.04251,0.04251,0.04251,120467,wmt
1972-10-25,0.04251,0.04251,0.04251,0.04251,1445594,wmt
1972-10-26,0.04251,0.04251,0.04251,0.04251,60232,wmt
1972-10-27,0.04251,0.04251,0.04251,0.04251,240933,wmt
1972-10-30,0.04251,0.04251,0.04251,0.04251,1566055,wmt
1972-10-31,0.04251,0.04251,0.04251,0.04251,843262,wmt
1972-11-01,0.04251,0.05101,0.04251,0.05101,2650254,wmt
1972-11-02,0.05101,0.05101,0.05101,0.05101,843262,wmt
1972-11-03,0.05101,0.05101,0.05101,0.05101,1686526,wmt
1972-11-06,0.05101,0.05101,0.05101,0.05101,180697,wmt
1972-11-08,0.05101,0.05101,0.05101,0.05101,843262,wmt
1972-11-09,0.05101,0.05101,0.05101,0.05101,963725,wmt
1972-11-13,0.05101,0.05101,0.05101,0.05101,481866,wmt
1972-11-14,0.05101,0.05101,0.05101,0.05101,180697,wmt
1972-11-15,0.05101,0.05101,0.04251,0.04251,662565,wmt
1972-11-16,0.04251,0.05101,0.04251,0.05101,722794,wmt
1972-11-17,0.05101,0.05101,0.04251,0.04251,1626290,wmt
1972-11-20,0.04251,0.05101,0.04251,0.04251,180697,wmt
1972-11-21,0.04251,0.05101,0.04251,0.05101,662565,wmt
1972-11-22,0.05101,0.05101,0.05101,0.05101,542096,wmt
1972-11-24,0.05101,0.05101,0.05101,0.05101,421630,wmt
1972-11-27,0.05101,0.05101,0.05101,0.05101,7348427,wmt
1972-11-28,0.05101,0.05101,0.05101,0.05101,4095843,wmt
1972-11-29,0.05101,0.05101,0.04251,0.04251,4216307,wmt
1972-11-30,0.04251,0.04251,0.04251,0.04251,240933,wmt
1972-12-01,0.04251,0.04251,0.04251,0.04251,1746756,wmt
1972-12-04,0.04251,0.05101,0.04251,0.05101,1144431,wmt
1972-12-05,0.05101,0.05101,0.05101,0.05101,1566055,wmt
1972-12-06,0.05101,0.05101,0.05101,0.05101,481866,wmt
1972-12-07,0.05101,0.05101,0.05101,0.05101,783030,wmt
1972-12-08,0.05101,0.05101,0.05101,0.05101,11504502,wmt
1972-12-11,0.05101,0.05101,0.05101,0.05101,421630,wmt
1972-12-12,0.05101,0.05101,0.05101,0.05101,240933,wmt
1972-12-13,0.05101,0.05101,0.05101,0.05101,120467,wmt
1972-12-14,0.05101,0.05101,0.05101,0.05101,1927453,wmt
1972-12-15,0.05101,0.05101,0.05101,0.05101,1806990,wmt
1972-12-18,0.05101,0.05101,0.05101,0.05101,1806990,wmt
1972-12-19,0.05101,0.05101,0.05101,0.05101,180697,wmt
1972-12-20,0.05101,0.05101,0.04251,0.05101,240933,wmt
1972-12-21,0.05101,0.05101,0.05101,0.05101,10661239,wmt
1972-12-22,0.05101,0.05101,0.05101,0.05101,1445594,wmt
1972-12-26,0.05101,0.05101,0.05101,0.05101,722794,wmt
1972-12-27,0.05101,0.05101,0.05101,0.05101,903496,wmt
1972-12-29,0.05101,0.05101,0.05101,0.05101,361397,wmt
1973-01-02,0.05101,0.05101,0.05101,0.05101,542096,wmt
1973-01-03,0.05101,0.05101,0.05101,0.05101,903496,wmt
1973-01-04,0.05101,0.05101,0.05101,0.05101,2047921,wmt
1973-01-05,0.05101,0.05101,0.05101,0.05101,1867224,wmt
1973-01-08,0.05101,0.05101,0.05101,0.05101,783030,wmt
1973-01-09,0.05101,0.05101,0.04251,0.04251,4216307,wmt
1973-01-10,0.04251,0.04251,0.04251,0.04251,1505825,wmt
1973-01-11,0.04251,0.04251,0.04251,0.04251,1566055,wmt
1973-01-12,0.04251,0.05101,0.04251,0.04251,2288851,wmt
1973-01-15,0.04251,0.04251,0.04251,0.04251,421630,wmt
1973-01-16,0.04251,0.04251,0.04251,0.04251,4095843,wmt
1973-01-17,0.04251,0.05101,0.04251,0.04251,783030,wmt
1973-01-19,0.04251,0.04251,0.04251,0.04251,722794,wmt
1973-01-22,0.04251,0.04251,0.04251,0.04251,361397,wmt
1973-01-23,0.04251,0.04251,0.04251,0.04251,1806990,wmt
1973-01-24,0.04251,0.04251,0.04251,0.04251,1867224,wmt
1973-01-26,0.04251,0.04251,0.04251,0.04251,1325125,wmt
1973-01-29,0.04251,0.04251,0.04251,0.04251,1144431,wmt
1973-01-30,0.04251,0.04251,0.04251,0.04251,1505825,wmt
1973-01-31,0.04251,0.04251,0.04251,0.04251,602329,wmt
1973-02-01,0.04251,0.04251,0.04251,0.04251,3674212,wmt
1973-02-02,0.04251,0.04251,0.04251,0.04251,3011648,wmt
1973-02-05,0.04251,0.04251,0.04251,0.04251,120467,wmt
1973-02-06,0.04251,0.04251,0.04251,0.04251,1385361,wmt
1973-02-07,0.04251,0.04251,0.04251,0.04251,3915145,wmt
1973-02-08,0.04251,0.04251,0.04251,0.04251,1023963,wmt
1973-02-09,0.04251,0.04251,0.04251,0.04251,1204663,wmt
1973-02-12,0.04251,0.04251,0.04251,0.04251,2650254,wmt
1973-02-13,0.04251,0.04251,0.04251,0.04251,963725,wmt
1973-02-14,0.04251,0.04251,0.04251,0.04251,1204663,wmt
1973-02-15,0.04251,0.04251,0.04251,0.04251,1144431,wmt
1973-02-16,0.04251,0.04251,0.04251,0.04251,1566055,wmt
1973-02-20,0.04251,0.04251,0.04251,0.04251,6866564,wmt
1973-02-21,0.04251,0.04251,0.04251,0.04251,1566055,wmt
1973-02-22,0.04251,0.04251,0.04251,0.04251,16021980,wmt
1973-02-23,0.04251,0.04251,0.04251,0.04251,2529786,wmt
1973-02-26,0.04251,0.04251,0.04251,0.04251,963725,wmt
1973-02-27,0.04251,0.04251,0.04251,0.04251,1686526,wmt
1973-02-28,0.04251,0.04251,0.04251,0.04251,3011648,wmt
1973-03-01,0.04251,0.04251,0.04251,0.04251,120467,wmt
1973-03-02,0.04251,0.04251,0.04251,0.04251,3071885,wmt
1973-03-05,0.04251,0.04251,0.04251,0.04251,9817983,wmt
1973-03-06,0.04251,0.04251,0.04251,0.04251,7047264,wmt
1973-03-07,0.04251,0.04251,0.03403,0.04251,6023300,wmt
1973-03-08,0.04251,0.04251,0.04251,0.04251,3854915,wmt
1973-03-09,0.04251,0.04251,0.04251,0.04251,3011648,wmt
1973-03-12,0.04251,0.04251,0.04251,0.04251,662565,wmt
1973-03-13,0.04251,0.04251,0.04251,0.04251,1746756,wmt
1973-03-14,0.04251,0.04251,0.04251,0.04251,2108156,wmt
1973-03-15,0.04251,0.04251,0.04251,0.04251,843262,wmt
1973-03-16,0.04251,0.04251,0.03403,0.04251,1325125,wmt
1973-03-19,0.03403,0.03403,0.03403,0.03403,602329,wmt
1973-03-20,0.03403,0.03403,0.03403,0.03403,180697,wmt
1973-03-21,0.03403,0.03403,0.03403,0.03403,2590019,wmt
1973-03-22,0.03403,0.03403,0.03403,0.03403,5059571,wmt
1973-03-23,0.03403,0.03403,0.03403,0.03403,6505165,wmt
1973-03-26,0.03403,0.03403,0.03403,0.03403,1626290,wmt
1973-03-27,0.03403,0.03403,0.03403,0.03403,5722136,wmt
1973-03-28,0.03403,0.03403,0.03403,0.03403,1023963,wmt
1973-03-29,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-03-30,0.03403,0.03403,0.03403,0.03403,1626290,wmt
1973-04-02,0.03403,0.03403,0.03403,0.03403,1806990,wmt
1973-04-03,0.03403,0.03403,0.03403,0.03403,180697,wmt
1973-04-04,0.03403,0.03403,0.03403,0.03403,602329,wmt
1973-04-05,0.03403,0.03403,0.03403,0.03403,1686526,wmt
1973-04-06,0.03403,0.03403,0.03403,0.03403,180697,wmt
1973-04-09,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-04-10,0.03403,0.03403,0.03403,0.03403,1566055,wmt
1973-04-11,0.03403,0.03403,0.03403,0.03403,542096,wmt
1973-04-12,0.03403,0.03403,0.03403,0.03403,180697,wmt
1973-04-13,0.03403,0.03403,0.03403,0.03403,361397,wmt
1973-04-16,0.03403,0.03403,0.02538,0.02538,1084194,wmt
1973-04-18,0.02538,0.02538,0.02538,0.02538,903496,wmt
1973-04-19,0.02538,0.03403,0.02538,0.03403,843262,wmt
1973-04-23,0.03403,0.03403,0.03403,0.03403,3373046,wmt
1973-04-24,0.03403,0.03403,0.03403,0.03403,843262,wmt
1973-04-25,0.03403,0.03403,0.03403,0.03403,1686526,wmt
1973-04-26,0.03403,0.03403,0.03403,0.03403,3373046,wmt
1973-04-27,0.03403,0.03403,0.03403,0.03403,1325125,wmt
1973-04-30,0.03403,0.03403,0.03403,0.03403,602329,wmt
1973-05-01,0.03403,0.03403,0.03403,0.03403,301162,wmt
1973-05-02,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-05-03,0.03403,0.03403,0.03403,0.03403,240933,wmt
1973-05-04,0.03403,0.03403,0.03403,0.03403,1385361,wmt
1973-05-07,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-05-09,0.03403,0.03403,0.03403,0.03403,542096,wmt
1973-05-10,0.03403,0.03403,0.03403,0.03403,481866,wmt
1973-05-11,0.03403,0.03403,0.03403,0.03403,120467,wmt
1973-05-14,0.03403,0.03403,0.02538,0.02538,3613980,wmt
1973-05-15,0.02538,0.02538,0.02538,0.02538,903496,wmt
1973-05-17,0.03403,0.03403,0.03403,0.03403,2168389,wmt
1973-05-18,0.03403,0.03403,0.03403,0.03403,240933,wmt
1973-05-21,0.03403,0.03403,0.02538,0.02538,1445594,wmt
1973-05-22,0.02538,0.03403,0.02538,0.02538,2349087,wmt
1973-05-23,0.02538,0.02538,0.02538,0.02538,602329,wmt
1973-05-24,0.02538,0.02538,0.02538,0.02538,2108156,wmt
1973-05-25,0.02538,0.03403,0.02538,0.03403,4276542,wmt
1973-05-29,0.03403,0.03403,0.03403,0.03403,722794,wmt
1973-05-30,0.03403,0.03403,0.03403,0.03403,180697,wmt
1973-05-31,0.03403,0.03403,0.03403,0.03403,240933,wmt
1973-06-05,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-06-06,0.03403,0.03403,0.02538,0.02538,4637943,wmt
1973-06-07,0.02538,0.02538,0.02538,0.02538,1746756,wmt
1973-06-08,0.02538,0.02538,0.02538,0.02538,60232,wmt
1973-06-11,0.02538,0.02538,0.02538,0.02538,120467,wmt
1973-06-12,0.02538,0.02538,0.02538,0.02538,1445594,wmt
1973-06-13,0.02538,0.02538,0.02538,0.02538,58787409,wmt
1973-06-14,0.02538,0.02538,0.01714,0.02538,2891185,wmt
1973-06-15,0.02538,0.02538,0.01714,0.01714,1686526,wmt
1973-06-18,0.01714,0.01714,0.01714,0.01714,1325125,wmt
1973-06-19,0.01714,0.02538,0.01714,0.02538,1084194,wmt
1973-06-20,0.02538,0.02538,0.02538,0.02538,1867224,wmt
1973-06-21,0.02538,0.02538,0.02538,0.02538,1686526,wmt
1973-06-22,0.02538,0.02538,0.02538,0.02538,722794,wmt
1973-06-25,0.02538,0.02538,0.02538,0.02538,301162,wmt
1973-06-26,0.02538,0.02538,0.01714,0.01714,20358755,wmt
1973-06-27,0.01714,0.01714,0.01714,0.01714,2047921,wmt
1973-06-28,0.01714,0.02538,0.01714,0.01714,903496,wmt
1973-06-29,0.01714,0.01714,0.01714,0.01714,1385361,wmt
1973-07-02,0.01714,0.02538,0.01714,0.02538,1566055,wmt
1973-07-03,0.02538,0.02538,0.02538,0.02538,722794,wmt
1973-07-06,0.02538,0.02538,0.02538,0.02538,602329,wmt
1973-07-09,0.02538,0.02538,0.02538,0.02538,1084194,wmt
1973-07-10,0.02538,0.02538,0.02538,0.02538,180697,wmt
1973-07-11,0.02538,0.02538,0.01714,0.01714,481866,wmt
1973-07-12,0.01714,0.01714,0.01714,0.01714,2288851,wmt
1973-07-13,0.01714,0.01714,0.01714,0.01714,1144431,wmt
1973-07-16,0.01714,0.02538,0.01714,0.02538,1023963,wmt
1973-07-17,0.02538,0.02538,0.02538,0.02538,361397,wmt
1973-07-18,0.02538,0.02538,0.02538,0.02538,1023963,wmt
1973-07-19,0.02538,0.02538,0.02538,0.02538,481866,wmt
1973-07-20,0.02538,0.02538,0.02538,0.02538,1686526,wmt
1973-07-23,0.02538,0.02538,0.02538,0.02538,1927453,wmt
1973-07-24,0.03403,0.03403,0.03403,0.03403,3312816,wmt
1973-07-25,0.03403,0.03403,0.03403,0.03403,3192351,wmt
1973-07-26,0.03403,0.03403,0.03403,0.03403,1867224,wmt
1973-07-27,0.03403,0.03403,0.03403,0.03403,2288851,wmt
1973-07-30,0.03403,0.03403,0.03403,0.03403,301162,wmt
1973-07-31,0.03403,0.03403,0.03403,0.03403,1445594,wmt
1973-08-01,0.03403,0.03403,0.03403,0.03403,1445594,wmt
1973-08-02,0.03403,0.03403,0.03403,0.03403,1325125,wmt
1973-08-03,0.03403,0.03403,0.03403,0.03403,662565,wmt
1973-08-06,0.03403,0.03403,0.03403,0.03403,783030,wmt
1973-08-07,0.03403,0.03403,0.03403,0.03403,481866,wmt
1973-08-08,0.03403,0.03403,0.02538,0.02538,662565,wmt
1973-08-09,0.02538,0.02538,0.02538,0.02538,722794,wmt
1973-08-10,0.02538,0.03403,0.02538,0.03403,1566055,wmt
1973-08-14,0.02538,0.02538,0.02538,0.02538,1084194,wmt
1973-08-16,0.02538,0.02538,0.02538,0.02538,542096,wmt
1973-08-17,0.02538,0.03403,0.02538,0.03403,783030,wmt
1973-08-20,0.02538,0.02538,0.02538,0.02538,602329,wmt
1973-08-21,0.02538,0.02538,0.02538,0.02538,2409320,wmt
1973-08-22,0.02538,0.02538,0.02538,0.02538,421630,wmt
1973-08-23,0.02538,0.02538,0.02538,0.02538,481866,wmt
1973-08-24,0.02538,0.02538,0.02538,0.02538,2891185,wmt
1973-08-27,0.02538,0.02538,0.02538,0.02538,120467,wmt
1973-08-28,0.03403,0.03403,0.03403,0.03403,602329,wmt
1973-08-29,0.03403,0.03403,0.03403,0.03403,843262,wmt
1973-08-30,0.02538,0.02538,0.02538,0.02538,421630,wmt
1973-08-31,0.02538,0.02538,0.02538,0.02538,602329,wmt
1973-09-04,0.03403,0.03403,0.03403,0.03403,481866,wmt
1973-09-06,0.03403,0.03403,0.03403,0.03403,722794,wmt
1973-09-07,0.03403,0.03403,0.03403,0.03403,3071885,wmt
1973-09-11,0.03403,0.03403,0.02538,0.02538,3674212,wmt
1973-09-12,0.02538,0.02538,0.02538,0.02538,1445594,wmt
1973-09-13,0.02538,0.02538,0.02538,0.02538,60232,wmt
1973-09-14,0.02538,0.02538,0.02538,0.02538,542096,wmt
1973-09-17,0.02538,0.02538,0.02538,0.02538,1445594,wmt
1973-09-18,0.02538,0.02538,0.02538,0.02538,1566055,wmt
1973-09-19,0.02538,0.03403,0.02538,0.03403,4457244,wmt
1973-09-20,0.03403,0.03403,0.03403,0.03403,3192351,wmt
1973-09-24,0.03403,0.03403,0.03403,0.03403,662565,wmt
1973-09-25,0.03403,0.03403,0.03403,0.03403,301162,wmt
1973-09-26,0.03403,0.03403,0.03403,0.03403,1505825,wmt
1973-09-27,0.03403,0.03403,0.03403,0.03403,2830951,wmt
1973-10-01,0.03403,0.03403,0.03403,0.03403,361397,wmt
1973-10-02,0.03403,0.03403,0.03403,0.03403,421630,wmt
1973-10-03,0.03403,0.03403,0.03403,0.03403,542096,wmt
1973-10-04,0.03403,0.03403,0.03403,0.03403,301162,wmt
1973-10-05,0.03403,0.03403,0.03403,0.03403,963725,wmt
1973-10-08,0.03403,0.03403,0.03403,0.03403,361397,wmt
1973-10-09,0.03403,0.03403,0.03403,0.03403,120467,wmt
1973-10-10,0.03403,0.03403,0.03403,0.03403,1084194,wmt
1973-10-11,0.03403,0.03403,0.03403,0.03403,662565,wmt
1973-10-12,0.03403,0.03403,0.03403,0.03403,1566055,wmt
1973-10-15,0.03403,0.03403,0.03403,0.03403,120467,wmt
1973-10-16,0.03403,0.03403,0.03403,0.03403,301162,wmt
1973-10-18,0.03403,0.03403,0.03403,0.03403,722794,wmt
1973-10-19,0.03403,0.03403,0.03403,0.03403,542096,wmt
1973-10-22,0.03403,0.03403,0.03403,0.03403,361397,wmt
1973-10-23,0.03403,0.03403,0.03403,0.03403,2108156,wmt
1973-10-25,0.03403,0.03403,0.03403,0.03403,421630,wmt
1973-10-26,0.03403,0.03403,0.03403,0.03403,2168389,wmt
1973-10-29,0.03403,0.03403,0.03403,0.03403,722794,wmt
1973-10-30,0.03403,0.03403,0.03403,0.03403,1144431,wmt
1973-10-31,0.03403,0.03403,0.03403,0.03403,602329,wmt
1973-11-01,0.03403,0.03403,0.03403,0.03403,240933,wmt
1973-11-02,0.03403,0.03403,0.03403,0.03403,60232,wmt
1973-11-05,0.03403,0.03403,0.03403,0.03403,662565,wmt
1973-11-06,0.03403,0.03403,0.02538,0.02538,1987690,wmt
1973-11-07,0.02538,0.02538,0.02538,0.02538,301162,wmt
1973-11-08,0.02538,0.02538,0.02538,0.02538,1746756,wmt
1973-11-09,0.02538,0.02538,0.02538,0.02538,662565,wmt
1973-11-12,0.02538,0.02538,0.02538,0.02538,1746756,wmt
1973-11-13,0.02538,0.02538,0.02538,0.02538,1144431,wmt
1973-11-14,0.02538,0.02538,0.02538,0.02538,783030,wmt
1973-11-15,0.02538,0.02538,0.02538,0.02538,2469554,wmt
1973-11-16,0.02538,0.02538,0.02538,0.02538,1023963,wmt
1973-11-19,0.02538,0.02538,0.02538,0.02538,722794,wmt
1973-11-20,0.02538,0.02538,0.02538,0.02538,1867224,wmt
1973-11-21,0.02538,0.02538,0.02538,0.02538,7227960,wmt
1973-11-23,0.02538,0.02538,0.02538,0.02538,4758406,wmt
1973-11-26,0.02538,0.02538,0.01714,0.01714,2529786,wmt
1973-11-27,0.01714,0.01714,0.01714,0.01714,13974056,wmt
1973-11-28,0.02538,0.02538,0.02538,0.02538,3734444,wmt
1973-11-29,0.02538,0.02538,0.02538,0.02538,542096,wmt
1973-11-30,0.02538,0.02538,0.02538,0.02538,120467,wmt
1973-12-03,0.02538,0.02538,0.01714,0.01714,843262,wmt
1973-12-04,0.01714,0.01714,0.01714,0.01714,1746756,wmt
1973-12-05,0.01714,0.01714,0.01714,0.01714,662565,wmt
1973-12-06,0.01714,0.01714,0.01714,0.01714,180697,wmt
1973-12-07,0.01714,0.01714,0.01714,0.01714,4517476,wmt
1973-12-10,0.01714,0.01714,0.01714,0.01714,2529786,wmt
1973-12-11,0.01714,0.01714,0.01714,0.01714,1023963,wmt
1973-12-12,0.01714,0.01714,0.01714,0.01714,662565,wmt
1973-12-13,0.01714,0.01714,0.01714,0.01714,2469554,wmt
1973-12-14,0.01714,0.01714,0.01714,0.01714,1445594,wmt
